orig,fm_sketch,hyperloglog,hyperloglog64
1528,2048,2392,1926
1529,2048,2392,1926
1530,2048,2392,1926
1531,2048,2392,1926
1532,2048,2392,1926
1533,2048,2392,1926
1534,2048,2392,1926
1535,2048,2392,1926
1536,2048,2392,1926
1537,2048,2392,1926
1538,2048,2392,1926
1539,2048,2392,1926
1540,2048,2392,1926
1541,2048,2392,1926
1542,2048,2392,1926
1543,2048,2392,1926
1544,2048,2392,1926
1545,2048,2392,1926
1546,2048,2392,1926
1547,2048,2392,1926
1548,2048,2392,1926
1549,2048,2392,1926
1550,2048,2392,1926
1551,2048,2392,1926
1552,2048,2392,1926
1553,2048,2392,1926
1554,2048,2392,1926
1555,2048,2392,1926
1556,2048,2392,1926
1557,2048,2392,1926
1558,2048,2392,1926
1559,2048,2392,1926
1560,2048,2392,1926
1561,2048,2392,1926
1562,2048,2392,1926
1563,2048,2392,1926
1564,2048,2392,1926
1565,2048,2392,1926
1566,2048,2392,1926
1567,2048,2392,1926
1568,2048,2392,1926
1569,2048,2392,1926
1570,2048,2392,1926
1571,2048,2392,1926
1572,2048,2392,1926
1573,2048,2392,1926
1574,2048,2392,1926
1575,2048,2392,1926
1576,2048,2392,1926
1577,2048,2392,1926
1578,2048,2392,1926
1579,2048,2392,1926
1580,2048,2392,1926
1581,2048,2392,1926
1582,2048,2392,1926
1583,2048,2392,1926
1584,2048,2392,1926
1585,2048,2392,1926
1586,2048,2392,1926
1587,2048,2392,1926
1588,2048,2392,1926
1589,2048,2392,1926
1590,2048,2392,1926
1591,2048,2392,1926
1592,2048,2392,1926
1593,2048,2392,1926
1594,2048,2392,1926
1595,2048,2392,1926
1596,2048,2392,1926
1597,2048,2392,1926
1598,2048,2392,1926
1599,2048,2392,1926
1600,2048,2392,1926
1601,2048,2392,1926
1602,2048,2392,1926
1603,2048,2392,1926
1604,2048,2392,1926
1605,2048,2392,1926
1606,2048,2392,1926
1607,2048,2392,1926
1608,2048,2392,1926
1609,2048,2392,1926
1610,2048,2392,1926
1611,2048,2392,1926
1612,2048,2392,1926
1613,2048,2392,1926
1614,2048,2392,1926
1615,2048,2392,1926
1616,2048,2392,1926
1617,2048,2392,1926
1618,2048,2392,1926
1619,2048,2392,1926
1620,2048,2392,1926
1621,2048,2392,1926
1622,2048,2392,1926
1623,2048,2392,1926
1624,2048,2392,1926
1625,2048,2392,1926
1626,2048,2392,1926
1627,2048,2392,1926
1628,2048,2392,1926
1629,2048,2392,1926
1630,2048,2392,1926
1631,2048,2392,1926
1632,2048,2392,1926
1633,2048,2392,1926
1634,2048,2392,1926
1635,2048,2392,1926
1636,2048,2392,1926
1637,2048,2392,1926
1638,2048,2392,1926
1639,2048,2392,1926
1640,2048,2392,1926
1641,2048,2392,1926
1642,2048,2392,1926
1643,2048,2392,1926
1644,2048,2392,1926
1645,2048,2392,1926
1646,2048,2392,1926
1647,2048,2392,1926
1648,2048,2392,1926
1649,2048,2392,1926
1650,2048,2392,1926
1651,2048,2392,1926
1652,2048,2392,1926
1653,2048,2392,1926
1654,2048,2392,1926
1655,2048,2392,1926
1656,2048,2392,1926
1657,2048,2392,1926
1658,2048,2392,1926
1659,2048,2392,1926
1660,2048,2392,1926
1661,2048,2392,1926
1662,2048,2392,1926
1663,2048,2392,1926
1664,2048,2392,1926
1665,2048,2392,1926
1666,2048,2392,1926
1667,2048,2392,1926
1668,2048,2392,1926
1669,2048,2392,1926
1670,2048,2392,1926
1671,2048,2392,1926
1672,2048,2392,1926
1673,2048,2392,1926
1674,2048,2392,1926
1675,2048,2392,1926
1676,2048,2392,1926
1677,2048,2392,1926
1678,2048,2392,1926
1679,2048,2392,1926
1680,2048,2392,1926
1681,2048,2392,1926
1682,2048,2392,1926
1683,2048,2392,1926
1684,2048,2392,1926
1685,2048,2392,1926
1686,2048,2392,1926
1687,2048,2392,1926
1688,2048,2392,1926
1689,2048,2392,1926
1690,2048,2392,1926
1691,2048,2392,1926
1692,2048,2392,1926
1693,2048,2392,1926
1694,2048,2392,1926
1695,2048,2392,1926
1696,2048,2392,1926
1697,2048,2392,1926
1698,2048,2392,1926
1699,2048,2392,1926
1700,2048,2392,1926
1701,2048,2392,1926
1702,2048,2392,1926
1703,2048,2392,1926
1704,2048,2392,1926
1705,2048,2392,1926
1706,2048,2392,1926
1707,2048,2392,1926
1708,2048,2392,1926
1709,2048,2392,1926
1710,2048,2392,1926
1711,2048,2392,1926
1712,2048,2392,1926
1713,2048,2392,1926
1714,2048,2392,1926
1715,2048,2392,1926
1716,2048,2392,1926
1717,2048,2392,1926
1718,2048,2392,1926
1719,2048,2392,1926
1720,2048,2392,1926
1721,2048,2392,1926
1722,2048,2392,1926
1723,2048,2392,1926
1724,2048,2392,1926
1725,2048,2392,1926
1726,2048,2392,1926
1727,2048,2392,1926
1728,2048,2392,1926
1729,2048,2392,1926
1730,2048,2392,1926
1731,2048,2392,1926
1732,2048,2392,1926
1733,2048,2392,1926
1734,2048,2392,1926
1735,2048,2392,1926
1736,2048,2392,1926
1737,2048,2392,1926
1738,2048,2392,1926
1739,2048,2392,1926
1740,2048,2392,1926
1741,2048,2392,1926
1742,2048,2392,1926
1743,2048,2392,1926
1744,2048,2392,1926
1745,2048,2392,1926
1746,2048,2392,1926
1747,2048,2392,1926
1748,2048,2392,1926
1749,2048,2392,1926
1750,2048,2392,1926
1751,2048,2392,1926
1752,2048,2392,1926
1753,2048,2392,1926
1754,2048,2392,1926
1755,2048,2392,1926
1756,2048,2392,1926
1757,2048,2392,1926
1758,2048,2392,1926
1759,2048,2392,1926
1760,2048,2392,1926
1761,2048,2392,1926
1762,2048,2392,1926
1763,2048,2392,1926
1764,2048,2392,1926
1765,2048,2392,1926
1766,2048,2392,1926
1767,2048,2392,1926
1768,2048,2392,1926
1769,2048,2392,1926
1770,2048,2392,1926
1771,2048,2392,1926
1772,2048,2392,1926
1773,2048,2392,1926
1774,2048,2392,1926
1775,2048,2392,1926
1776,2048,2392,1926
1777,2048,2392,1926
1778,2048,2392,1926
1779,2048,2392,1926
1780,2048,2392,1926
1781,2048,2392,1926
1782,2048,2392,1926
1783,2048,2392,1926
1784,2048,2392,1926
1785,2048,2392,1926
1786,2048,2392,1926
1787,2048,2392,1926
1788,2048,2392,1926
1789,2048,2392,1926
1790,2048,2392,1926
1791,2048,2392,1926
1792,2048,2392,1926
1793,2048,2392,1926
1794,2048,2392,1926
1795,2048,2392,1926
1796,2048,2392,1926
1797,2048,2392,1926
1798,2048,2392,1926
1799,2048,2392,1926
1800,2048,2392,1926
1801,2048,2392,1926
1802,2048,2392,1926
1803,2048,2392,1926
1804,2048,2392,1926
1805,2048,2392,1926
1806,2048,2392,1926
1807,2048,2392,1926
1808,2048,2392,1926
1809,2048,2392,1926
1810,2048,2392,1926
1811,2048,2392,1926
1812,2048,2392,1926
1813,2048,2392,1926
1814,2048,2392,1926
1815,2048,2392,1926
1816,2048,2392,1926
1817,2048,2392,1926
1818,2048,2392,1926
1819,2048,2392,1926
1820,2048,2392,1926
1821,2048,2392,1926
1822,2048,2392,1926
1823,2048,2392,1926
1824,2048,2392,1926
1825,2048,2392,1926
1826,2048,2392,1926
1827,2048,2392,1926
1828,2048,2392,1926
1829,2048,2392,1926
1830,2048,2392,1926
1831,2048,2392,1926
1832,2048,2392,1926
1833,2048,2392,1926
1834,2048,2392,1926
1835,2048,2392,1926
1836,2048,2392,1926
1837,2048,2392,1926
1838,2048,2392,1926
1839,2048,2392,1926
1840,2048,2392,1926
1841,2048,2392,1926
1842,2048,2392,1926
1843,2048,2392,1926
1844,2048,2392,1926
1845,2048,2392,1926
1846,2048,2392,1926
1847,2048,2392,1926
1848,2048,2392,1926
1849,2048,2392,1926
1850,2048,2392,1926
1851,2048,2392,1926
1852,2048,2392,1926
1853,2048,2392,1926
1854,2048,2392,1926
1855,2048,2392,1926
1856,2048,2392,1926
1857,2048,2392,1926
1858,2048,2392,1926
1859,2048,2392,1926
1860,2048,2392,1926
1861,2048,2392,1926
1862,2048,2392,1926
1863,2048,2392,1926
1864,2048,2392,1926
1865,2048,2392,1926
1866,2048,2392,1926
1867,2048,2392,1926
1868,2048,2392,1926
1869,2048,2392,1926
1870,2048,2392,1926
1871,2048,2392,1926
1872,2048,2392,1926
1873,2048,2392,1926
1874,2048,2392,1926
1875,2048,2392,1926
1876,2048,2392,1926
1877,2048,2392,1926
1878,2048,2392,1926
1879,2048,2392,1926
1880,2048,2392,1926
1881,2048,2392,1926
1882,2048,2392,1926
1883,2048,2392,1926
1884,2048,2392,1926
1885,2048,2392,1926
1886,2048,2392,1926
1887,2048,2392,1926
1888,2048,2392,1926
1889,2048,2392,1926
1890,2048,2392,1926
1891,2048,2392,1926
1892,2048,2392,1926
1893,2048,2392,1926
1894,2048,2392,1926
1895,2048,2392,1926
1896,2048,2392,1926
1897,2048,2392,1926
1898,2048,2392,1926
1899,2048,2392,1926
1900,2048,2392,1926
1901,2048,2392,1926
1902,2048,2392,1926
1903,2048,2392,1926
1904,2048,2392,2111
1905,2048,2392,2111
1906,2048,2392,2111
1907,2048,2392,2111
1908,2048,2392,2111
1909,2048,2392,2111
1910,2048,2392,2111
1911,2048,2392,2111
1912,2048,2392,2111
1913,2048,2392,2111
1914,2048,2392,2111
1915,2048,2392,2111
1916,2048,2392,2111
1917,2048,2392,2111
1918,2048,2392,2111
1919,2048,2392,2111
1920,2048,2392,2111
1921,2048,2392,2111
1922,2048,2392,2111
1923,2048,2392,2111
1924,2048,2392,2111
1925,2048,2392,2111
1926,2048,2392,2111
1927,2048,2392,2111
1928,2048,2392,2573
1929,2048,2392,2573
1930,2048,2392,2573
1931,2048,2392,2573
1932,2048,2392,2573
1933,2048,2392,2573
1934,2048,2392,2573
1935,2048,2392,2573
1936,2048,2392,2573
1937,2048,2392,2573
1938,2048,2392,2573
1939,2048,2392,2573
1940,2048,2392,2573
1941,2048,2392,2573
1942,2048,2392,2573
1943,2048,2392,2573
1944,2048,2392,2573
1945,2048,2392,2573
1946,2048,2392,2573
1947,2048,2392,2573
1948,2048,2392,2573
1949,2048,2392,2573
1950,2048,2392,2573
1951,2048,2392,2573
1952,2048,2392,2573
1953,2048,2392,2573
1954,2048,2392,2573
1955,2048,2392,2573
1956,2048,2392,2573
1957,2048,2392,2573
1958,2048,2392,2573
1959,2048,2392,2573
1960,2048,2392,2573
1961,2048,2392,2573
1962,2048,2392,2573
1963,2048,2392,2573
1964,2048,2392,2573
1965,2048,2392,2573
1966,2048,2392,2573
1967,2048,2392,2573
1968,2048,2392,2573
1969,2048,2392,2573
1970,2048,2392,2573
1971,2048,2392,2573
1972,2048,2392,2573
1973,2048,2392,2573
1974,2048,2392,2573
1975,2048,2392,2573
1976,2048,2392,2573
1977,2048,2392,2573
1978,2048,2392,2573
1979,2048,2392,2573
1980,2048,2392,2573
1981,2048,2392,2573
1982,2048,2392,2573
1983,2048,2392,2573
1984,2048,2392,2573
1985,2048,2392,2573
1986,2048,2392,2573
1987,2048,2392,2573
1988,2048,2392,2573
1989,2048,2392,2573
1990,2048,2392,2573
1991,2048,2392,2573
1992,2048,2392,2573
1993,2048,2392,2573
1994,2048,2392,2573
1995,2048,2392,2573
1996,2048,2392,2573
1997,2048,2392,2573
1998,2048,2392,2573
1999,2048,2392,2573
2000,2048,2392,2573
2001,2048,2392,2573
2002,2048,2392,2573
2003,2048,2392,2573
2004,2048,2392,2573
2005,2048,2392,2573
2006,2048,2392,2573
2007,2048,2392,2573
2008,2048,2392,2573
2009,2048,2392,2573
2010,2048,2392,2573
2011,2048,2392,2573
2012,2048,2392,2573
2013,2048,2392,2573
2014,2048,2392,2573
2015,2048,2392,2573
2016,2048,2392,2573
2017,2048,2392,2573
2018,2048,2392,2573
2019,2048,2392,2573
2020,2048,2392,2573
2021,2048,2392,2573
2022,2048,2392,2573
2023,2048,2392,2573
2024,2048,2392,2573
2025,2048,2392,2573
2026,2048,2392,2573
2027,2048,2392,2573
2028,2048,2392,2573
2029,2048,2392,2573
2030,2048,2392,2573
2031,2048,2392,2573
2032,2048,2392,2573
2033,2048,2392,2573
2034,2048,2392,2573
2035,2048,2392,2573
2036,2048,2392,2573
2037,2048,2392,2573
2038,2048,2392,2573
2039,2048,2392,2573
2040,2048,2392,2573
2041,2048,2392,2573
2042,2048,2392,2573
2043,2048,2392,2573
2044,2048,2392,2573
2045,2048,2392,2573
2046,2048,2392,2573
2047,2048,2392,2573
2048,2048,2392,2573
2049,2048,2392,2573
2050,2048,2392,2573
2051,2048,2392,2573
2052,2048,2392,2573
2053,2048,2392,2573
2054,2048,2392,2573
2055,2048,2392,2573
2056,2048,2392,2573
2057,2048,2392,2573
2058,2048,2392,2573
2059,2048,2392,2573
2060,2048,2392,2573
2061,2048,2392,2573
2062,2048,2392,2573
2063,2048,2392,2573
2064,2048,2392,2573
2065,2048,2392,2573
2066,2048,2392,2573
2067,2048,2392,2573
2068,2048,2392,2573
2069,2048,2392,2573
2070,2048,2392,2573
2071,2048,2392,2573
2072,2048,2392,2573
2073,2048,2392,2573
2074,2048,2392,2573
2075,2048,2392,2573
2076,2048,2392,2573
2077,2048,2392,2573
2078,2048,2392,2573
2079,2048,2392,2573
2080,2048,2392,2573
2081,2048,2392,2573
2082,2048,2392,2573
2083,2048,2392,2573
2084,2048,2392,2573
2085,2048,2392,2573
2086,2048,2392,2573
2087,2048,2392,2573
2088,2048,2392,2573
2089,2048,2392,2573
2090,2048,2392,2573
2091,2048,2392,2573
2092,2048,2392,2573
2093,2048,2392,2573
2094,2048,2392,2573
2095,2048,2392,2573
2096,2048,2392,2573
2097,2048,2392,2573
2098,2048,2392,2573
2099,2048,2392,2573
2100,2048,2392,2573
2101,2048,2392,2573
2102,2048,2392,2573
2103,2048,2392,2573
2104,2048,2392,2573
2105,2048,2392,2573
2106,2048,2392,2573
2107,2048,2392,2573
2108,2048,2392,2573
2109,2048,2392,2573
2110,2048,2392,2573
2111,2048,2392,2573
2112,2048,2392,2573
2113,2048,2392,2573
2114,2048,2392,2573
2115,2048,2392,2573
2116,2048,2392,2573
2117,2048,2392,2573
2118,2048,2392,2573
2119,2048,2392,2573
2120,2048,2392,2573
2121,2048,2392,2573
2122,2048,2392,2573
2123,2048,2392,2573
2124,2048,2392,2573
2125,2048,2392,2573
2126,2048,2392,2573
2127,2048,2392,2573
2128,2048,2392,2573
2129,2048,2392,2573
2130,2048,2392,2573
2131,2048,2392,2573
2132,2048,2392,2573
2133,2048,2392,2573
2134,2048,2392,2573
2135,2048,2392,2573
2136,2048,2392,2573
2137,2048,2392,2573
2138,2048,2392,2573
2139,2048,2392,2573
2140,2048,2392,2573
2141,4096,2683,2573
2142,4096,2683,2573
2143,4096,2683,2573
2144,4096,2683,2573
2145,4096,2683,2573
2146,4096,2683,2573
2147,4096,2683,2573
2148,4096,2683,2573
2149,4096,2683,2573
2150,4096,2683,2573
2151,4096,2683,2573
2152,4096,2683,2573
2153,4096,2683,2573
2154,4096,2683,2573
2155,4096,2683,2573
2156,4096,2683,2573
2157,4096,2683,2573
2158,4096,2683,2573
2159,4096,2683,2573
2160,4096,2683,2573
2161,4096,2683,2573
2162,4096,2683,2573
2163,4096,2683,2573
2164,4096,2683,2573
2165,4096,2683,2573
2166,4096,2683,2573
2167,4096,2683,2573
2168,4096,2683,2573
2169,4096,2683,2573
2170,4096,2683,2573
2171,4096,2683,2573
2172,4096,2683,2573
2173,4096,2683,2573
2174,4096,2683,2573
2175,4096,2683,2573
2176,4096,2683,2573
2177,4096,2683,2573
2178,4096,2683,2573
2179,4096,2683,2573
2180,4096,2683,2573
2181,4096,2683,2573
2182,4096,2683,2573
2183,4096,2683,2913
2184,4096,2683,2913
2185,4096,2683,2913
2186,4096,2683,2913
2187,4096,2683,2913
2188,4096,2683,2913
2189,4096,2683,2913
2190,4096,2683,2913
2191,4096,2683,2913
2192,4096,2683,2913
2193,4096,2683,2913
2194,4096,2683,2913
2195,4096,2683,2913
2196,4096,2683,2913
2197,4096,2683,2913
2198,4096,2683,2913
2199,4096,2683,2913
2200,4096,2683,2913
2201,4096,2683,2913
2202,4096,2683,2913
2203,4096,2683,2913
2204,4096,2683,2913
2205,4096,2683,2913
2206,4096,2683,2913
2207,4096,2683,2913
2208,4096,2683,2913
2209,4096,2683,2913
2210,4096,2683,2913
2211,4096,2683,2913
2212,4096,2683,2913
2213,4096,2683,2913
2214,4096,2683,2913
2215,4096,2683,2913
2216,4096,2683,2913
2217,4096,2683,2913
2218,4096,2683,2913
2219,4096,2683,2913
2220,4096,2683,2913
2221,4096,2683,2913
2222,4096,2683,2913
2223,4096,2683,2913
2224,4096,2683,2913
2225,4096,2683,2913
2226,4096,2683,2913
2227,4096,2683,2913
2228,4096,2683,2913
2229,4096,2683,2913
2230,4096,2683,2913
2231,4096,2683,2913
2232,4096,2683,2913
2233,4096,2683,2913
2234,4096,2683,2913
2235,4096,2683,2913
2236,4096,2683,2913
2237,4096,2683,2913
2238,4096,2683,2913
2239,4096,2683,2913
2240,4096,2683,2913
2241,4096,2683,2913
2242,4096,2683,2913
2243,4096,2683,2913
2244,4096,2683,2913
2245,4096,2683,2913
2246,4096,2683,2913
2247,4096,2683,2913
2248,4096,2683,2913
2249,4096,2683,2913
2250,4096,2683,2913
2251,4096,2683,2913
2252,4096,2683,2913
2253,4096,2683,2913
2254,4096,2683,2913
2255,4096,2683,2913
2256,4096,2683,2913
2257,4096,2683,2913
2258,4096,2683,2913
2259,4096,2683,2913
2260,4096,2683,2913
2261,4096,2683,2913
2262,4096,2683,2913
2263,4096,2683,2913
2264,4096,2683,2913
2265,4096,2683,2913
2266,4096,2683,2913
2267,4096,2683,2913
2268,4096,2683,2913
2269,4096,2683,2913
2270,4096,2683,2913
2271,4096,2683,2913
2272,4096,2683,2913
2273,4096,2683,2913
2274,4096,2683,2913
2275,4096,2683,2913
2276,4096,2683,2913
2277,4096,2683,2913
2278,4096,2683,2913
2279,4096,2683,2913
2280,4096,2683,2913
2281,4096,2683,2913
2282,4096,2683,2913
2283,4096,2683,2913
2284,4096,2683,2913
2285,4096,2683,2913
2286,4096,2683,2913
2287,4096,2683,2913
2288,4096,2683,2913
2289,4096,2683,2913
2290,4096,2683,2913
2291,4096,2683,2913
2292,4096,2683,2913
2293,4096,2683,2913
2294,4096,2683,2913
2295,4096,2683,2913
2296,4096,2683,2913
2297,4096,2683,2913
2298,4096,2683,2913
2299,4096,2683,2913
2300,4096,2683,2913
2301,4096,2683,2913
2302,4096,2683,2913
2303,4096,2683,2913
2304,4096,2683,2913
2305,4096,2683,2913
2306,4096,2683,2913
2307,4096,2683,2913
2308,4096,2683,2913
2309,4096,2683,2913
2310,4096,2683,2913
2311,4096,2683,2913
2312,4096,2683,2913
2313,4096,2683,2913
2314,4096,2683,2913
2315,4096,2683,2913
2316,4096,2683,2913
2317,4096,2683,2913
2318,4096,2683,2913
2319,4096,2683,2913
2320,4096,2683,2913
2321,4096,2683,2913
2322,4096,2683,2913
2323,4096,2683,2913
2324,4096,2683,2913
2325,4096,2683,2913
2326,4096,2683,2913
2327,4096,2683,2913
2328,4096,2683,2913
2329,4096,2683,2913
2330,4096,2683,2913
2331,4096,2683,2913
2332,4096,2683,2958
2333,4096,2683,2958
2334,4096,2683,2958
2335,4096,2683,2958
2336,4096,2683,2958
2337,4096,2683,2958
2338,4096,2683,2958
2339,4096,2683,2958
2340,4096,2683,2958
2341,4096,2683,2958
2342,4096,2683,2958
2343,4096,2683,2958
2344,4096,2683,2958
2345,4096,2683,2958
2346,4096,2683,2958
2347,4096,2683,2958
2348,4096,2683,2958
2349,4096,2683,2958
2350,4096,2683,2958
2351,4096,2683,2958
2352,4096,2683,2958
2353,4096,2683,2958
2354,4096,2683,2958
2355,4096,2683,2958
2356,4096,2683,2958
2357,4096,2683,2958
2358,4096,2683,2958
2359,4096,2683,2958
2360,4096,2683,2958
2361,4096,2683,2958
2362,4096,2683,2958
2363,4096,2683,2958
2364,4096,2683,2958
2365,4096,2683,2958
2366,4096,2683,2983
2367,4096,2683,2983
2368,4096,2683,2983
2369,4096,2683,2983
2370,4096,2683,2983
2371,4096,2683,2983
2372,4096,2683,2983
2373,4096,2683,2983
2374,4096,2683,2983
2375,4096,2683,2983
2376,4096,2683,2983
2377,4096,2683,2983
2378,4096,2683,2983
2379,4096,2683,2983
2380,4096,2683,2983
2381,4096,2683,2983
2382,4096,2683,2983
2383,4096,2683,2983
2384,4096,3545,2983
2385,4096,3545,2983
2386,4096,3545,2983
2387,4096,3545,2983
2388,4096,3545,2983
2389,4096,3545,2983
2390,4096,3545,2983
2391,4096,3545,2983
2392,4096,3545,2983
2393,4096,3545,2983
2394,4096,3545,2983
2395,4096,3545,2983
2396,4096,3545,2983
2397,4096,3545,2983
2398,4096,3545,2983
2399,4096,3545,2983
2400,4096,3545,2983
2401,4096,3545,2983
2402,4096,3545,2983
2403,4096,3545,2983
2404,4096,3545,2983
2405,4096,3545,2983
2406,4096,3545,2983
2407,4096,3545,2983
2408,4096,3545,2983
2409,4096,3545,2983
2410,4096,3545,2983
2411,4096,3545,2983
2412,4096,3545,2983
2413,4096,3545,2983
2414,4096,3545,2983
2415,4096,3545,2983
2416,4096,3545,2983
2417,4096,3545,2983
2418,4096,3545,2983
2419,4096,3545,2983
2420,4096,3545,2983
2421,4096,3545,2983
2422,4096,3545,2983
2423,4096,3545,2983
2424,4096,3545,2983
2425,4096,3545,2983
2426,4096,3545,2983
2427,4096,3545,2983
2428,4096,3545,2983
2429,4096,3545,2983
2430,4096,3545,2983
2431,4096,3545,2983
2432,4096,3545,2983
2433,4096,3545,2983
2434,4096,3545,2983
2435,4096,3545,2983
2436,4096,3545,2983
2437,4096,3545,2983
2438,4096,3545,2983
2439,4096,3545,2983
2440,4096,3545,2983
2441,4096,3545,2983
2442,4096,3545,2983
2443,4096,3545,2983
2444,4096,3545,2983
2445,4096,3545,2983
2446,4096,3545,2983
2447,4096,3545,2983
2448,4096,3545,2983
2449,4096,3545,2983
2450,4096,3545,2983
2451,4096,3545,2983
2452,4096,3545,2983
2453,4096,3545,2983
2454,4096,3545,2983
2455,4096,3545,2983
2456,4096,3545,2983
2457,4096,3545,2983
2458,4096,3545,2983
2459,4096,3545,3320
2460,4096,3545,3320
2461,4096,3545,3320
2462,4096,3545,3320
2463,4096,3545,3320
2464,4096,3545,3320
2465,4096,3545,3320
2466,4096,3545,3320
2467,4096,3545,3320
2468,4096,3545,3320
2469,4096,3545,3320
2470,4096,3545,3320
2471,4096,3545,3320
2472,4096,3545,3320
2473,4096,3545,3320
2474,4096,3545,3320
2475,4096,3545,3320
2476,4096,3545,3320
2477,4096,3545,3320
2478,4096,3545,3320
2479,4096,3545,3320
2480,4096,3545,3320
2481,4096,3545,3320
2482,4096,3545,3320
2483,4096,3545,3320
2484,4096,3545,3320
2485,4096,3545,3320
2486,4096,3545,3320
2487,4096,3545,3320
2488,4096,3545,3320
2489,4096,3545,3320
2490,4096,3545,3320
2491,4096,3545,3320
2492,4096,3545,3320
2493,4096,3545,3320
2494,4096,3545,3320
2495,4096,3545,3320
2496,4096,3545,3320
2497,4096,3545,3320
2498,4096,3545,3320
2499,4096,3545,3320
2500,4096,3545,3320
2501,4096,3545,3320
2502,4096,3545,3320
2503,4096,3545,3320
2504,4096,3545,3320
2505,4096,3545,3320
2506,4096,3545,3320
2507,4096,3545,3320
2508,4096,3545,3320
2509,4096,3545,3320
2510,4096,3545,3320
2511,4096,3545,3320
2512,4096,3545,3320
